"","dendcut10"
"WP_004156522_Bacteroidetes_Cytophagia_Cytophagales_Microscillaceae_Microscilla_PFAM",10
"WP_066512559_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Rufibacter_PFAM",10
"WP_048922175_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Rufibacter_PFAM",10
"WP_062543494_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Rufibacter_PFAM",10
"WP_009193561_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_Cesiribacter_PFAM",10
"WP_076421336_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Pontibacter_PFAM",10
"WP_046314160_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Pontibacter_PFAM",10
"WP_068837713_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Pontibacter_PFAM",10
"WP_059071604_Bacteroidetes_Cytophagia_Cytophagales_No_family_Solirubrum_PFAM",10
"WP_073105574_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_044015259_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_044003823_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_068190635_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_068340027_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_068237858_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_044510746_Bacteroidetes_Cytophagia_Cytophagales_Hymenobacteraceae_Hymenobacter_PFAM",10
"WP_056289883_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_PFAM",10
"WP_012779824_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_PFAM",10
"WP_071502357_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Arsenicibacter_PFAM",10
"WP_015332670_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Fibrella_PFAM",10
"WP_009284001_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Fibrisoma_PFAM",10
"WP_077131822_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_PFAM",10
"WP_046375885_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Spirosoma_PFAM",10
"WP_073141471_Bacteroidetes_Cytophagia_Cytophagales_No_family_Chryseolinea_PFAM",10
"WP_054041739_Unknown_Unknown_Unknown_Unknown_Bacteria_PFAM",10
"WP_015693333_Bacteroidetes_Saprospiria_Saprospirales_Saprospiraceae_Saprospira_PFAM",10
"WP_013764654_Bacteroidetes_Saprospiria_Saprospirales_Haliscomenobacteraceae_Haliscomenobacter_PFAM",10
"WP_044216877_Bacteroidetes_Saprospiria_Saprospirales_Haliscomenobacteraceae_Phaeodactylibacter_PFAM",10
"WP_068214924_Bacteroidetes_Saprospiria_Saprospirales_Lewinellaceae_Lewinella_PFAM",10
"WP_014222380_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Niastella_PFAM",10
"WP_066206163_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Arachidicoccus_PFAM",10
"WP_076375817_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Filimonas_PFAM",10
"WP_008588524_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Niabella_PFAM",10
"WP_067754921_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Niabella_PFAM",10
"WP_012788470_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Chitinophaga_PFAM",10
"WP_072366235_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Chitinophaga_PFAM",10
"WP_073082685_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Chitinophaga_PFAM",10
"WP_074241616_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Chitinophaga_PFAM",10
"WP_073046651_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Cnuella_PFAM",10
"WP_066409830_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavisolibacter_PFAM",10
"WP_072834924_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavisolibacter_PFAM",10
"WP_039126132_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",10
"WP_039139525_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",10
"WP_046368409_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",10
"WP_013454314_Bacteroidetes_Cytophagia_Cytophagales_Flammeovirgaceae_Marivirga_PFAM",10
"WP_045460721_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Sporocytophaga_PFAM",10
"WP_021758601_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_027842473_Cyanobacteria_No_class_Nostocales_Hapalosiphonaceae_Mastigocoleus_PFAM",10
"WP_017747370_Cyanobacteria_No_class_Nostocales_Scytonemataceae_Scytonema_PFAM",10
"WP_007220727_Planctomycetes_PVC_group_Candidatus_Brocadiaceae_NA_Jettenia_PFAM",10
"WP_010192636_Thaumarchaeota_Nitrosopumilaceae_Nitrosarchaeum_NA_Nitrosarchaeum_PFAM",10
"WP_019297185_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Leisingera_PFAM",10
"WP_011697673_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophobacteraceae_Syntrophobacter_PFAM",10
"WP_010940268_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_014812925_Proteobacteria_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfomonile_PFAM",10
"WP_073624276_Cyanobacteria_No_class_Nostocales_Rivulariaceae_Calothrix_PFAM",10
"WP_011171030_Euryarchaeota_Methanococcales_Methanococci_NA_Methanococcus_PFAM",10
"WP_076700765_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Seonamhaeicola_PFAM",10
"WP_036830236_Bacteroidetes_FCB_group_Bacteroidia_NA_Porphyromonadaceae_PFAM",10
"WP_035076307_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Anditalea_PFAM",10
"WP_012102442_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",10
"WP_004363609_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_009437479_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_005843881_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_006951423_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_066265423_Bacteroidetes_Bacteroidetes_Bacteroidia_NA_Bacteroidales_PFAM",10
"WP_007173159_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_007574549_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_004348717_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_006948118_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_004380386_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_004344360_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_009162052_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_008564390_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",10
"WP_014221103_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Niastella_PFAM",10
"WP_046367104_Bacteroidetes_Chitinophagia_Chitinophagales_Chitinophagaceae_Flavihumibacter_PFAM",10
"WP_013009800_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Denitrovibrio_PFAM",10
"WP_007221878_Planctomycetes_PVC_group_Candidatus_Brocadiaceae_NA_Jettenia_PFAM",10
"WP_052565100_Planctomycetes_Candidatus_Brocadiaceae_Candidatus_Brocadiales_NA_Brocadia_PFAM",10
"WP_070068098_Planctomycetes_PVC_group_Candidatus_Brocadiaceae_NA_Brocadia_PFAM",10
"WP_021275841_Proteobacteria_Oligoflexia_Bacteriovoracales_Bacteriovoracaceae_Bacteriovorax_PFAM",10
"WP_020963121_Crenarchaeota_Thermoprotei_Thermofilaceae_NA_Thermofilum_PFAM",10
"WP_069702324_Firmicutes_Bacilli_Bacillales_No_family_Desulfuribacillus_PFAM",10
"WP_010364961_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas_PFAM",10
"WP_072283322_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",10
"WP_036936611_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Pseudobacteroides_PFAM",10
"WP_075363564_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfosporosinus_PFAM",10
"WP_054466162_Cyanobacteria_No_class_Oscillatoriales_Microcoleaceae_Planktothricoides_PFAM",10
"WP_041971502_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter_PFAM",10
"WP_021288448_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Sulfurimonas_PFAM",10
"WP_011527306_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Lawsonia_PFAM",10
"WP_052220210_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",10
"WP_016217858_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_PFAM",10
"WP_016228147_Firmicutes_Terrabacteria_group_Clostridiales_NA_Lachnospiraceae_PFAM",10
"WP_027305679_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Campylobacter_PFAM",10
"WP_006656794_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"WP_063833573_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_PFAM",10
"WP_012056734_Thermotogae_Thermotogae_Thermotogales_Fervidobacteriaceae_Thermosipho_PFAM",10
"WP_021167774_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Sporomusa_PFAM",10
"WP_012857981_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Campylobacteraceae_Sulfurospirillum_PFAM",10
"WP_066134467_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Haematospirillum_PFAM",10
"WP_011390553_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Rhodospirillum_PFAM",10
"WP_014958876_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacula_PFAM",10
"WP_012056735_Thermotogae_Thermotogae_Thermotogales_Fervidobacteriaceae_Thermosipho_PFAM",10
"WP_006655347_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"WP_075600514_Cyanobacteria_No_class_Synechococcales_Leptolyngbyaceae_Leptolyngbya_PFAM",10
"WP_007353958_Cyanobacteria_No_class_Oscillatoriales_Microcoleaceae_Kamptonema_PFAM",10
"WP_015173938_Cyanobacteria_No_class_Nostocales_Rivulariaceae_Calothrix_PFAM",10
"WP_023074482_Cyanobacteria_No_class_Synechococcales_Leptolyngbyaceae_Leptolyngbya_PFAM",10
"WP_041042859_Cyanobacteria_No_class_Nostocales_Tolypothrichaceae_Tolypothrix_PFAM",10
"WP_049675720_Proteobacteria_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Desulfocarbo_PFAM",10
"WP_044352731_Proteobacteria_Deltaproteobacteria_Desulfarculales_Desulfarculaceae_Dethiosulfatarculus_PFAM",10
"WP_014245635_Proteobacteria_Oligoflexia_Bacteriovoracales_Halobacteriovoraceae_Halobacteriovorax_PFAM",10
"WP_011688320_Acidobacteria_Solibacteraceae_Bryobacterales_NA_Solibacter_PFAM",10
"WP_038639599_Proteobacteria_Gammaproteobacteria_Alteromonadales_Pseudoalteromonadaceae_Pseudoalteromonas_PFAM",10
"WP_077058227_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",10
"WP_006425699_Proteobacteria_NA_Deltaproteobacteria_NA_Deltaproteobacteria_PFAM",10
"WP_069700618_Firmicutes_Bacilli_Bacillales_No_family_Desulfuribacillus_PFAM",10
"WP_006193461_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",10
"WP_013623806_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Syntrophobotulus_PFAM",10
"WP_048569841_Firmicutes_Terrabacteria_group_Clostridiaceae_Clostridiaceae_Clostridium_PFAM",10
"WP_069870399_Firmicutes_Clostridia_Clostridiales_Clostridiales_Family_XII__Incertae_Sedis_Fusibacter_PFAM",10
"WP_020457856_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_PFAM",10
"WP_006695391_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",10
"WP_074649737_Firmicutes_Terrabacteria_group_Clostridiaceae_NA_Clostridium_PFAM",10
"WP_003513047_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_PFAM",10
"WP_013623805_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Syntrophobotulus_PFAM",10
"WP_048569840_Firmicutes_Clostridiales_Clostridia_Clostridiaceae_Clostridium_PFAM",10
"WP_003518341_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_PFAM",10
"WP_006695390_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",10
"WP_075721649_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_PFAM",10
"WP_014078392_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_PFAM",10
"WP_016229262_Firmicutes_Clostridia_Lachnospiraceae_NA_Lachnospiraceae_PFAM",10
"WP_072935649_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Schwartzia_PFAM",10
"WP_006695392_Firmicutes_Negativicutes_Selenomonadales_Selenomonadaceae_Selenomonas_PFAM",10
"WP_020457857_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Hungateiclostridium_PFAM",10
"WP_013623807_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Syntrophobotulus_PFAM",10
"WP_048569842_Firmicutes_Clostridiaceae_Clostridiales_Clostridiaceae_Clostridium_PFAM",10
"WP_016218109_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_PFAM",10
"WP_069956456_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetovibrio_PFAM",10
"WP_016216299_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_PFAM",10
"WP_074649736_Firmicutes_Terrabacteria_group_Clostridiaceae_NA_Clostridium_PFAM",10
"WP_074649735_Firmicutes_Clostridiaceae_Clostridiales_NA_Clostridium_PFAM",10
"WP_016295561_Firmicutes_Clostridiales_Terrabacteria_group_NA_Lachnospiraceae_PFAM",10
"WP_013280509_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_PFAM",10
"WP_011340842_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",10
"WP_011737155_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",10
"WP_066884084_Proteobacteria_Betaproteobacteria_Rhodocyclales_Azonexaceae_Dechloromonas_PFAM",10
"WP_062487985_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_PFAM",10
"WP_071157762_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",10
"WP_069296676_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Methylophaga_PFAM",10
"WP_039288203_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Novosphingobium_PFAM",10
"WP_007195983_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Hoeflea_PFAM",10
"WP_028738928_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium_PFAM",10
"WP_044076670_Cyanobacteria_No_class_Synechococcales_Prochlorotrichaceae_Prochlorothrix_PFAM",10
"WP_067552961_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Oceanibaculum_PFAM",10
"WP_069296679_Proteobacteria_Gammaproteobacteria_Thiotrichales_Piscirickettsiaceae_Methylophaga_PFAM",10
"WP_014240879_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_PFAM",10
"WP_041100899_Proteobacteria_Betaproteobacteria_Nitrosomonadales_Sterolibacteriaceae_Sulfuritalea_PFAM",10
"WP_003588387_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium_PFAM",10
"WP_012532153_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Geobacteraceae_Geobacter_PFAM",10
"WP_015925779_Firmicutes_Clostridia_Clostridiales_Hungateiclostridiaceae_Ruminiclostridium_PFAM",10
"WP_071063677_Firmicutes_Tissierellia_Tissierellales_Gottschalkiaceae_Andreesenia_PFAM",10
"WP_068498029_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospirillum_PFAM",10
"WP_046020756_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospira_PFAM",10
"WP_076022138_Proteobacteria_NA_NA_NA_Betaproteobacteria_PFAM",10
"WP_024079545_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospirillum_PFAM",10
"WP_073289532_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerosporobacter_PFAM",10
"WP_016295543_Firmicutes_Clostridia_Lachnospiraceae_NA_Lachnospiraceae_PFAM",10
"WP_012612968_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_011368995_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_013279828_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_PFAM",10
"WP_016219776_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_PFAM",10
"WP_004058071_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_PFAM",10
"WP_006964341_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfotignum_PFAM",10
"WP_007911174_Chloroflexi_Ktedonobacteria_Ktedonobacterales_Ktedonobacteraceae_Ktedonobacter_PFAM",10
"WP_065745757_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_PFAM",10
"WP_012334616_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_PFAM",10
"WP_015929875_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Methylobacterium_PFAM",10
"WP_011736604_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Pelobacter_PFAM",10
"WP_015850941_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_020885480_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfohalovibrio_PFAM",10
"WP_010937492_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Desulfovibrio_PFAM",10
"WP_034563074_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"WP_023929302_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"WP_034579356_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"WP_002955996_Proteobacteria_Epsilonproteobacteria_Campylobacterales_Helicobacteraceae_Helicobacter_PFAM",10
"Q8G907_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_BtrN",10
"WP_009676482_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",10
"WP_051462484_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Xenorhabdus_PFAM",10
"WP_025424493_Proteobacteria_Gammaproteobacteria_Enterobacterales_Pectobacteriaceae_Sodalis_PFAM",10
"WP_011147552_Proteobacteria_Gammaproteobacteria_Enterobacterales_Morganellaceae_Photorhabdus_PFAM",10
"WP_052561231_Planctomycetes_Candidatus_Brocadiaceae_Candidatus_Brocadiales_NA_Brocadia_PFAM",10
"WP_026655815_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_PFAM",10
"WP_074885984_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_PFAM",10
"WP_071175309_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Butyrivibrio_PFAM",10
"WP_009251177_Firmicutes_Clostridiales_Terrabacteria_group_NA_Lachnospiraceae_PFAM",10
"WP_021639047_Firmicutes_Terrabacteria_group_NA_NA_Clostridiales_PFAM",10
"WP_016229588_Firmicutes_Lachnospiraceae_Clostridia_NA_Lachnospiraceae_PFAM",10
"WP_035315862_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Kineothrix_PFAM",10
"WP_016291886_Firmicutes_Terrabacteria_group_Clostridiales_NA_Lachnospiraceae_PFAM",10
"WP_016279876_Firmicutes_Terrabacteria_group_Clostridiales_NA_Lachnospiraceae_PFAM",10
"WP_007939068_Firmicutes_Negativicutes_Selenomonadales_Sporomusaceae_Pelosinus_PFAM",10
"WP_010042337_Planctomycetes_Planctomycetia_Planctomycetales_Gemmataceae_Gemmata_PFAM",10
"WP_003242609_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_YydG",10
"WP_010045812_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_ADP94222_1",10
"WP_013477425_Actinobacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_Micromonospora_MscB",10
"WP_012609163_Proteobacteria_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfatibacillum_PFAM",10
"WP_072909017_Proteobacteria_Deltaproteobacteria_Desulfuromonadales_Desulfuromonadaceae_Malonomonas_PFAM",10
"WP_015956205_Cyanobacteria_No_class_Chroococcales_Aphanothecaceae_Gloeothece_PFAM",10
"WP_066533933_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acutalibacter_PFAM",10
"WP_016297085_Firmicutes_Clostridiales_Terrabacteria_group_NA_Lachnospiraceae_PFAM",10
"WP_016216289_Firmicutes_Clostridia_Clostridiales_Eubacteriaceae_Eubacterium_PFAM",10
"WP_073898344_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",10
"WP_013329291_Euryarchaeota_Methanomicrobia_Methanomicrobia_NA_Methanolacinia_PFAM",10
"WP_068717929_Firmicutes_Clostridia_Halanaerobiales_Halobacteroidaceae_Orenia_PFAM",10
"WP_015415362_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Pseudodesulfovibrio_PFAM",10
"WP_002728423_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Phaeospirillum_PFAM",10
"WP_046020745_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Magnetospira_PFAM",10
"WP_013255495_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Sediminispirochaeta_PFAM",10
"WP_021330513_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_PFAM",10
"WP_013328061_Euryarchaeota_Euryarchaeota_Euryarchaeota_NA_Methanolacinia_PFAM",10
"WP_015756126_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfofarcimen_PFAM",10
"WP_013413642_Euryarchaeota_Methanobacteria_Methanothermaceae_NA_Methanothermus_PFAM",10
"WP_045691959_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",10
"WP_015591331_Euryarchaeota_Euryarchaeota_Archaeoglobaceae_NA_Archaeoglobus_PFAM",10
"WP_012655838_Firmicutes_Bacilli_Bacillales_Staphylococcaceae_Macrococcus_PFAM",10
"WP_055657293_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Hungatella_PFAM",10
"WP_014267145_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Granulicella_PFAM",10
