"","dendcut","dendcut10","dendcut11","dendcut12","dendcut13","dendcut14","dendcut15","dendcut16","dendcut17","dendcut18","dendcut19","dendcut20","dendcut21","dendcut22","dendcut23"
"WP_004248601_Proteobacteria_Betaproteobacteria_Rhodocyclales_Zoogloeaceae_Thauera_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_004338317_Proteobacteria_Betaproteobacteria_Rhodocyclales_Zoogloeaceae_Thauera_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011764923_Proteobacteria_Betaproteobacteria_Rhodocyclales_Zoogloeaceae_Azoarcus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_067649533_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Rhodanobacteraceae_Dokdonella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_007185501_Proteobacteria_Gammaproteobacteria_Nevskiales_Sinobacteraceae_Hydrocarboniphaga_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_006035997_Proteobacteria_Gammaproteobacteria_Legionellales_Coxiellaceae_Rickettsiella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_002683013_Proteobacteria_Gammaproteobacteria_Thiotrichales_Thiotrichaceae_Beggiatoa_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013034386_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Nitrosococcus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_002812579_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Nitrosococcus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_005000688_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Nitrococcus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_010960726_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylococcus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_066977383_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013817431_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_071158770_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_036279008_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_064020396_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_023495402_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methyloglobulus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_006892367_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014147096_Proteobacteria_Gammaproteobacteria_Methylococcales_Methylococcaceae_Methylomicrobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_006912937_Proteobacteria_Gammaproteobacteria_Salinisphaerales_Salinisphaeraceae_Salinisphaera_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_007223706_Proteobacteria_Proteobacteria_Proteobacteria_NA_Gammaproteobacteria_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_007231932_Proteobacteria_NA_NA_NA_Gammaproteobacteria_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_007234930_Proteobacteria_NA_NA_NA_Gammaproteobacteria_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_005504172_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Grimontia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_068905557_Proteobacteria_Gammaproteobacteria_Vibrionales_Vibrionaceae_Enterovibrio_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014999503_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alteromonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_044058005_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alteromonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013782727_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alteromonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_070125635_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alteromonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_070177496_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Alteromonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_073324195_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Marisediminitalea_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_006014049_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Glaciecola_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_012324873_Proteobacteria_Gammaproteobacteria_Alteromonadales_Shewanellaceae_Shewanella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_004948502_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_057760104_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Psychrobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_000134724_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_023272233_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Moraxellaceae_Acinetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_068391035_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Ventosimonadaceae_Ventosimonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_043861290_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_053099549_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Oblitimonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_044405136_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_058068537_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_029866593_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_037023057_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_037045172_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_058076767_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_069521996_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_012018424_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_016493006_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_074781197_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_025245250_Proteobacteria_Gammaproteobacteria_Enterobacterales_Pectobacteriaceae_Sodalis_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_025421700_Proteobacteria_Gammaproteobacteria_Enterobacterales_Pectobacteriaceae_Sodalis_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_012442587_Proteobacteria_Gammaproteobacteria_Enterobacterales_Erwiniaceae_Erwinia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_023482127_Proteobacteria_Enterobacterales_NA_NA_Enterobacteriaceae_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048278142_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Pluralibacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"YP_005227067_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_015958461_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_015705481_Proteobacteria_Gammaproteobacteria_Enterobacterales_Enterobacteriaceae_Klebsiella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_025901982_Proteobacteria_Gammaproteobacteria_Enterobacterales_Erwiniaceae_Tatumella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013691664_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_038411151_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_060392239_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_010951727_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_043863691_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_043192432_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_010795932_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_060781910_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_019362999_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011063852_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048380788_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudomonadaceae_Pseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_054339799_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Neptunomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_067382845_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Marinobacterium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_036510750_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Nitrincola_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_076749361_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_058341832_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Marinobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014870513_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Marinobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_053378584_Nitrospirae_Nitrospira_Nitrospirales_Nitrospiraceae_Nitrospira_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_053231611_Proteobacteria_Deltaproteobacteria_Myxococcales_Sandaracinaceae_Sandaracinus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_071355054_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_055737838_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_076175865_Firmicutes_Bacilli_Bacillales_Paenibacillaceae_Paenibacillus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_065383933_Firmicutes_Bacilli_Bacillales_Bacillaceae_Bacillus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_060572203_Actinobacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Pseudonocardia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_009154002_Actinobacteria_Actinobacteria_Pseudonocardiales_Pseudonocardiaceae_Saccharomonospora_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_021594836_Actinobacteria_Actinobacteria_Streptosporangiales_Thermomonosporaceae_Actinomadura_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_074003661_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_066934680_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_016645347_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_073754848_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_053728694_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_009712683_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_057230837_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Kitasatospora_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_016433951_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_073940562_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_066995695_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_067299846_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_067303695_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014265783_Acidobacteria_Acidobacteriia_Acidobacteriales_Acidobacteriaceae_Granulicella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_009541523_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Caenispirillum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_076400651_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Insolitispirillum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014240195_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_073138734_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Roseomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011632626_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Granulibacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014105750_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Komagataeibacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_007397229_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacteraceae_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014457300_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048840564_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048847216_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_006560023_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acetobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048846021_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Tanticharoenia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_070403849_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Kozakia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_023978291_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Asaia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_042060868_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011252550_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Gluconobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_037458490_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Skermanella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_034836718_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Inquilinus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_057948529_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Lysobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011038063_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_065898986_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xanthomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_008494862_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_048878316_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011941263_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidiphilium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011338491_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodobacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_076647530_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pontibaca_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_056301292_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Afipia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_009735983_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobiaceae_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_065744406_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bradyrhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_068736967_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Tardiphaga_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_011471361_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Rhodopseudomonas_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_055999244_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_035100002_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Devosia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_014892964_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Methylocystis_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_065083537_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Methylosinus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_064032931_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Methylosinus_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013215511_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013947271_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Hyphomicrobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_069438186_Proteobacteria_Alphaproteobacteria_Rhizobiales_No_family_Methyloceanibacter_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013418364_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodomicrobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_075868562_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bartonellaceae_Bartonella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_037153130_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_052640111_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_Rhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_068881714_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Paramesorhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_015316538_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013532078_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_008836362_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Mesorhizobium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_009466792_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Roseibium_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_073014795_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Labrenzia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013651117_Proteobacteria_Alphaproteobacteria_No_order_No_family_Polymorphum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_056798902_Proteobacteria_Alphaproteobacteria_Rhizobiales_Bradyrhizobiaceae_Bosea_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_023431289_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhodobiaceae_Lutibaculum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_067553445_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Oceanibaculum_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_068027499_Proteobacteria_Alphaproteobacteria_Rhizobiales_Hyphomicrobiaceae_Rhodoplanes_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_012386226_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Beijerinckia_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_012590190_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Methylocella_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_013165882_Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Starkeya_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_064123669_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Halotalea_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_070976105_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Kushneria_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_071232747_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Salinicola_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
"WP_035477186_Proteobacteria_NA_NA_NA_Gammaproteobacteria_PFAM",7,8,9,9,10,11,12,13,14,15,16,17,18,19,20
