"","dendcut120"
"WP_088637626_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173823985_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173303737_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_097034615_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_163438979_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_163453655_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173844612_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173799732_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173344462_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_073187109_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173355476_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_073424073_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_085490492_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173465946_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173831436_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088639629_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173355155_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173800539_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173340903_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_085490095_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_097019876_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_012820061_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088659821_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_073424538_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088630212_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173565315_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173354004_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088641179_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173468542_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173830902_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173466554_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173469656_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173389718_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173475229_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173356546_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_072828266_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_074208141_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088636708_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173305866_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_173845965_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_088665569_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_109734237_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_BLAST",46
"WP_073229934_Fibrobacteres_Fibrobacteria_Fibrobacterales_Fibrobacteraceae_Fibrobacter_PFAM",46
"WP_135105215_Bacteroidetes_Bacteroidia_Bacteroidales_Dysgonomonadaceae_Dysgonomonas_BLAST",46
"WP_006842839_Bacteroidetes_Bacteroidia_Bacteroidales_Dysgonamonadaceae_Dysgonomonas_PFAM",46
"OJX64339_Bacteroidetes_Bacteroidia_Bacteroidales_Dysgonomonadaceae_Dysgonomonas_BLAST",46
"SBV91655_Bacteroidetes_Bacteroidia_Bacteroidales_Dysgonomonadaceae_Dysgonomonas_BLAST",46
"WP_036900610_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Prevotella_PFAM",46
"WP_021312240_Bacteroidetes_Unknown_Unknown_Unknown_Bacteroidetes_PFAM",46
"WP_013610946_Bacteroidetes_Bacteroidia_Bacteroidales_Odoribacteraceae_Odoribacter_PFAM",46
"WP_011966844_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_PFAM",46
"WP_008156851_Bacteroidetes_Bacteroidia_Bacteroidales_Tannerellaceae_Parabacteroides_PFAM",46
"WP_024996041_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_PFAM",46
"WP_073402810_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_PFAM",46
"WP_073003650_Bacteroidetes_Bacteroidia_Marinilabiliales_Prolixibacteraceae_Mariniphaga_PFAM",46
"WP_009216577_Bacteroidetes_Unknown_Unknown_Unknown_Bacteroidetes_PFAM",46
"KGN82073_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Unknown_BLAST",46
"WP_159523895_Bacteroidetes_Bacteroidia_Marinilabiliales_Prolixibacteraceae_Sunxiuqinia_BLAST",46
"WP_073898344_Actinobacteria_Actinobacteria_Streptomycetales_Streptomycetaceae_Streptomyces_PFAM",46
"WP_002630586_Proteobacteria_Deltaproteobacteria_Myxococcales_Archangiaceae_Cystobacter_PFAM",46
"WP_073836494_Actinobacteria_Actinobacteria_Micromonosporales_Micromonosporaceae_Micromonospora_PFAM",46
"KIC03499_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_039111774_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_PFAM",46
"WP_173967199_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_070907924_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_017495079_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_089077659_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_129539819_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_035619696_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_073395702_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_031455626_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_110305545_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_064716224_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_PFAM",46
"WP_024981470_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_139363437_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_089351963_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_135222773_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_073486763_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Flavobacterium_BLAST",46
"WP_144914499_Bacteroidetes_Sphingobacteriia_Sphingobacteriales_Sphingobacteriaceae_Mucilaginibacter_BLAST",46
"WP_046757912_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Kordia_BLAST",46
"WP_092478132_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_Clostridium_BLAST",46
"WP_054742630_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Cellulosilyticum_BLAST",46
"WP_051869376_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Kineothrix_PFAM",46
"WP_173012739_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Niveispirillum_BLAST",46
"WP_158809836_Proteobacteria_Alphaproteobacteria_Rhizobiales_Beijerinckiaceae_Beijerinckia_BLAST",46
"WP_145748727_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_BLAST",46
"WP_145729398_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_BLAST",46
"WP_145610182_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_BLAST",46
"WP_088873151_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_BLAST",46
"WP_145615044_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_BLAST",46
"WP_004273211_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Nitrospirillum_characterized",46
"WP_110119779_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"KSB89825_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_082656635_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_116564713_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_165255149_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_109455006_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_116489530_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_101713016_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_056720094_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"EJL25068_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_035037713_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"KQY30376_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_082560751_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"KQY92833_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_082554833_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"KRA64156_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"KQZ32964_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_082564449_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_145687669_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_051964459_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_051968917_Proteobacteria_Alphaproteobacteria_Caulobacterales_Caulobacteraceae_Caulobacter_BLAST",46
"WP_012977192_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_045586236_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_109151903_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_149199108_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_149273293_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_085085746_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"PWC57302_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_109075979_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_136703181_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_014249603_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_PFAM",46
"WP_108549030_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_186923420_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"WP_110256024_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"BBB62971_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Undibacterium_BLAST",46
"KYF96555_Proteobacteria_Deltaproteobacteria_Myxococcales_Polyangiaceae_Sorangium_BLAST",46
"WP_062765523_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Tistrella_BLAST",46
"WP_014744829_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Tistrella_PFAM",46
"WP_089289554_Proteobacteria_Alphaproteobacteria_Rhodospirillales_Rhodospirillaceae_Azospirillum_BLAST",46
"WP_066493186_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_066575603_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_059469845_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_059598595_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038754696_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_102814233_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038736094_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_044363047_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076899379_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_050859342_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_120733745_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_085513884_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"EEH29242_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_155017842_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038739675_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_041189479_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_122827056_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_044361818_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076934204_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038765981_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076890038_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_122888345_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076904895_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038725294_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076884886_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076880699_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_038762914_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_006029086_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_063534465_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_171466361_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_009894165_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_characterized",46
"WP_009901407_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_019255394_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_171928634_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"WP_105511553_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"ASL46315_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_111934302_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"WP_035555099_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_179710545_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"WP_179746162_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"WP_116135253_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Paraburkholderia_BLAST",46
"WP_124452740_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_039321274_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_006759583_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_175675855_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_165754083_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_175708327_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_012371946_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_175756731_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_175764049_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_006753568_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_175672999_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_124499070_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_124665197_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_124611908_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_059595941_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_059651490_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_059749222_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_060136801_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_076479796_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Burkholderia_BLAST",46
"WP_120453575_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_104070575_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_011001666_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_PFAM",46
"WP_071015124_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_165591365_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_064477837_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_020832075_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_064049397_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_020748530_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_193025454_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_193034507_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"CCA86491_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_075464144_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_013212440_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_118883125_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_055325719_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_124982977_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_014616985_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_075455563_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_003267827_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
"WP_119446631_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_BLAST",46
